id_cliente,id_ciudad,nombre,apellido,tipo_documento,numero_documento,fecha_nacimiento,direccion,email,telefono,estado
4180,626,luis,miguel amaya,CC,286649325,1990-04-21,Cl 2Q Cr 54,sravani@hotmail.com,(+57) 322 114 53 94,Activo
4438,525,salome,pla pons,CC,412785922,1991-10-29,Cl 8ª Cr 141 Sur,crowemojo@optonline.net,(+57) 324 084 82 67,Activo
4290,711,nazaret,moran escamilla,CC,651493261,1980-08-30,Cl 24 Cr 105,themer@hotmail.com,(+57)3105263750,Activo
1344,359,rafael edu,zamorano ochoa,CE,585277883,1973-10-09,Cl 8ª Cr 60E,jdhedden@live.com,+573170615025,Activo
6207,699,sergio,salmeron carreras,CC,891509660,1992-01-22,Cl 5ª Cr 12,chance@live.com,(+57)3148886141,Activo
9245,664,mamen,del carrasco,CC,805459457,1980-08-19,Cl 82B Bis Cr 127I Este,mcnihil@verizon.net,+57 601 781 82 23,Activo
1673,158,tecla,aparicio boada,CC,285708725,1978-03-30,Cl 33 Cr 1J Este,jnolan@verizon.net,+57 603 185 15 50,Activo
1345,657,amado,rodriguez giron,CC,162544143,1988-01-04,Cl 4ª Cr 9C Sur,henkp@icloud.com,+57 602 463 10 83,Bloqueado
9091,353,jordi,seco canton,CE,63970653,1976-07-01,Cl 40 Cr 25,caidaperl@verizon.net,(+57)3295898136,Bloqueado
7288,928,manu,vega girona,CC,582302066,1980-06-10,Cl 59 Cr 1ª,thowell@me.com,+57 315 962 80 08,Activo
8803,736,basilio,riquelme gordillo,CC,582748327,1976-06-21,Cl 112 Cr 188L,techie@yahoo.com,(+57) 602 703 60 17,Activo
1715,305,emiliano,marin,CC,281220260,1998-11-27,Cl 1ª Cr 193E,mfburgo@sbcglobal.net,+573135372268,Activo
2208,832,itziar,de castellanos,Pasaporte,953166691,1994-10-29,Cl 6ª Cr 55,dpitts_2208@yahoo.ca,(+57) 327 975 23 13,Activo
5529,436,carmelita,del cabezas,CC,139877412,1986-10-31,Cl 162 Cr 131,scotfl@gmail.com,+57 309 728 10 32,Activo
5980,702,rufina,ballester llamas,CC,559141224,1970-12-09,Cl 87 Cr 79,mhouston@mac.com,+573202492413,Activo
6163,422,obdulia,escribano,CC,824304097,1973-11-23,Cl 2S Cr 29O,mmccool@mac.com,+573045381687,Activo
3967,539,eli,montero,CC,543800313,1984-04-05,Cl 118 Cr 7ª,gamma@live.com,(+57)3048809440,Activo
8100,580,edelmiro,exposito colomer,CC,204457864,1989-09-20,Cl 134 Cr 122,gastown@me.com,+57 312 973 85 10,Activo
5226,785,encarnacion,calderon olmedo,CC,252682074,1998-06-05,Cl 57C Bis V Cr 58,earmstro@optonline.net,+57 320 639 18 42,Inactivo
4025,495,toribio,aller parra,CC,613887408,1988-12-04,Cl 94 Cr 123X Bis,luebke@gmail.com,(+57)3013462801,Activo
4446,657,hugo,tamarit hoz,CC,624155381,1990-05-01,Cl 156 Cr 44,jschauma@gmail.com,(+57) 318 145 71 13,Activo
2746,106,renata,del alberola,CC,217864397,1995-12-13,Cl 139 Cr 54K,kiddailey@hotmail.com,(+57) 609 447 28 63,Activo
9465,331,prudencio,carreras cobo,CC,434154048,1987-07-02,Cl 4ª Cr 46,hakim@comcast.net,+57 319 040 28 87,Activo
6381,146,fabio,de arrieta,CC,56247212,1978-12-24,Cl 123L Bis Cr 55,aukjan@sbcglobal.net,(+57) 305 695 51 11,Activo
8365,299,ciro hernando,puga patino,CC,20817732,1999-06-10,Cl 21 Cr 29I,policies@hotmail.com,+573169200351,Activo
2290,762,efrain,anguita torres,CC,725926169,1973-07-26,Cl 6ª Cr 58,lbaxter@outlook.com,(+57) 607 726 63 02,Activo
9317,555,claudia,clemente bertran,CC,395803706,1993-08-30,Cl 53 Cr 2ª,grolschie@mac.com,(+57) 328 835 42 51,Activo
8906,998,brunilda,paredes fajardo,CC,807114907,1970-12-08,Cl 15 Cr 179,mjewell@hotmail.com,(+57)6038453846,Activo
3921,904,nicolas,moles colomer,CC,736233686,1988-08-07,Cl 3ª Cr 89,rande@hotmail.com,(+57)3149706074,Activo
2976,792,fatima,alemany puerta,CC,178759776,1974-04-14,Cl 4ª Cr 8 Sur,gravyface@optonline.net,+573106175415,Activo
5932,454,gabriela,gonzalez robles,CC,404003734,1972-03-17,Cl 34 Cr 90 Sur,symbolic@aol.com,(+57) 318 232 92 30,Activo
2934,701,norberto,cerda fernandez,CC,950565134,1998-10-21,Cl 63 Cr 30,payned@sbcglobal.net,+573127683911,Activo
1282,701,monica,colom larrea,CC,985863175,1984-08-25,Cl 57 Cr 106G,zeitlin@msn.com,(+57) 301 807 13 59,Inactivo
2223,585,eusebio,gonzalez figuerola,CC,918826012,1974-01-13,Cl 2ª Cr 67,shang@outlook.com,(+57) 322 678 99 07,Activo
4498,790,isaac,del amaya,CE,736009350,1979-11-30,Cl 144U Cr 17,atmarks@mac.com,+576087452093,Activo
1729,371,victor,gisbert,CC,775273918,1972-12-22,Cl 5 Sur Cr 160C,jugalator@optonline.net,(+57)3095580755,Activo
2165,865,paca,castell viana,CC,941762401,1982-03-08,Cl 24 Bis R Cr 61,amimojo@yahoo.com,+57 603 167 73 37,Activo
2463,462,belen zoraida,baro lozano,CC,540942768,1975-06-20,Cl 38 Cr 61,library@outlook.com,(+57) 322 467 45 18,Activo
5546,122,pastor,fuente arenas,CC,961401383,1995-09-07,Cl 155 Cr 193P,mwandel@verizon.net,+573095374276,Activo
9503,489,amaro,quero paredes,CC,7304191,1980-04-12,Cl 187 Cr 15,mfburgo@hotmail.com,(+57)3281599864,Activo
6758,688,margarita,del coronado,CC,971287195,1995-07-17,Cl 3D Este Cr 123,hyper@yahoo.ca,+57 307 983 53 85,Activo
7028,391,calixto,espana jove,CC,219786047,1995-11-25,Cl 36 Cr 17,rjones@sbcglobal.net,(+57)3295939086,Activo
1954,539,sofia,mulet benet,CC,628233487,1987-05-05,Cl 32 Cr 7L,naoya@aol.com,+57 311 356 59 57,Activo
9870,986,melania ariadna,barcelo garces,CC,865290615,1980-03-30,Cl 196J Cr 1W,hermanab@mac.com,(+57) 306 324 69 93,Activo
3207,618,albina dulce,nieto ferrandiz,CC,572020453,1997-04-29,Cl 91C Este Cr 35,pakaste@icloud.com,+57 305 117 34 09,Activo
5473,927,pepita,roig,CC,671492928,1983-08-10,Cl 6B Cr 100,wainwrig@optonline.net,(+57) 325 515 57 24,Activo
1901,740,marcela,leal montes,CC,494929450,1985-12-26,Cl 195Y Bis L Cr 5ª,jeteve@optonline.net,(+57)3133678650,Activo
6713,769,paloma,salvà carvajal,CC,773488591,1975-03-26,Cl 179 Cr 9Z,singer@yahoo.ca,(+57) 601 957 07 60,Activo
7771,525,adelia,marti bello,CC,676219365,1990-10-18,Cl 30 Cr 23,telbij@msn.com,(+57) 305 036 25 40,Activo
3193,279,atilio,batalla rios,CC,724263810,1988-01-31,Cl 91 Cr 51,bancboy@verizon.net,(+57)3232800601,Activo
6127,457,felicia,novoa cozar,CC,2616185,1993-05-03,Cl 1ª Cr 90,thassine@sbcglobal.net,+576092017105,Activo
6646,311,petrona,guardia cespedes,CC,633256764,1993-05-24,Cl 119V Cr 22 Bis O,skajan@gmail.com,+573102235905,Activo
7799,804,tito,oliveras marmol,CC,772460257,1981-09-30,Cl 10 Cr 195D,mjewell@verizon.net,(+57)3079715657,Activo
3266,847,urbano,plana cornejo,CE,689835807,1987-04-04,Cl 56 Cr 43,augusto_3266@outlook.com,(+57) 328 676 60 73,Activo
5067,406,anselma,rodriguez bernad,CC,448859855,1984-07-28,Cl 183S Cr 133C,crandall@comcast.net,(+57)3085287838,Activo
2343,153,adrian,fabra vina,CC,642631467,1996-03-04,Cl 87 Cr 168 Sur,tokuhirom@msn.com,+57 322 403 49 20,Activo
1296,256,nicolasa,becerra sanchez,CE,209899915,1984-07-02,Cl 16 Cr 124,martyloo@verizon.net,+57 607 291 53 28,Activo
6238,719,agata,carbajo calvo,CC,384455734,1982-06-02,Cl 108W Cr 115B Este,floxy@gmail.com,+57 324 404 51 64,Activo
8285,697,pepita laura,llado franch,CC,666570236,1992-07-12,Cl 175 Cr 28T,paulv@verizon.net,(+57) 301 549 49 80,Activo
8991,301,noemi,carpio seco,Pasaporte,521425180,1973-03-08,Cl 69 Cr 49J,linuxhack@msn.com,+573252393874,Inactivo
7556,322,edelmira,mosquera recio,CC,598276965,1993-03-13,Cl 119 Cr 9I,tlinden@mac.com,+573276065203,Activo
1009,164,petrona,fonseca martinez,CC,867814082,1977-05-03,Cl 148B Bis Cr 3G,juerd@gmail.com,+57 319 936 41 77,Activo
4814,437,fernando,peralta arevalo,CC,526325740,1983-05-29,Cl 18 Cr 87,stellaau@comcast.net,+576089094928,Activo
1212,225,ariel florencio,davila aramburu,Pasaporte,678960356,1975-02-23,Cl 8K Este Cr 7ª,miturria@yahoo.ca,(+57) 325 508 63 77,Inactivo
1073,105,magdalena,almansa bayona,CC,984043353,1983-11-11,Cl 2V Cr 2Q,inico@yahoo.com,+573010162021,Bloqueado
4325,939,amancio chuy,canas garcia,CC,988327855,1974-05-01,Cl 181 Bis Cr 109,joelw@verizon.net,(+57)3238364394,Activo
4551,892,xiomara,albero palomares,CC,415060922,1971-11-05,Cl 37 Cr 116,jshirley@me.com,+57 311 071 80 04,Activo
2790,831,moreno,del armas,CC,46698250,1976-06-14,Cl 118 Cr 3P,ranasta@mac.com,(+57) 305 484 20 29,Activo
9265,708,mayte,arjona mir,CC,231555060,1976-08-13,Cl 9ª Cr 2ª,frikazoyd@live.com,+573137366930,Activo
1594,586,elena,conde alonso,CC,947109905,1977-01-02,Cl 85 Cr 117,osrin@aol.com,+576059803301,Activo
6282,352,celia,peinado riquelme,CC,979091865,1998-03-27,Cl 3Y Cr 94,pthomsen@verizon.net,(+57)3227164573,Inactivo
1734,257,jose,mas diaz,CC,998739481,1976-11-28,Cl 47 Cr 6K,eurohack@optonline.net,(+57) 310 445 23 21,Activo
1929,759,marco,del almansa,CC,374349743,1986-07-31,Cl 25 Sur Cr 3ª,csilvers@outlook.com,+57 316 057 97 28,Activo
6863,664,ariel,martorell quero,CE,421110207,1993-08-18,Cl 5ª Cr 1ª,rasca@icloud.com,(+57) 321 726 11 42,Activo
9843,981,claudia,ibanez macias,CC,181220078,1974-12-05,Cl 18 Bis C Cr 62,donev@yahoo.com,+573133837361,Activo
7098,458,morena,llanos dalmau,CC,668686983,1998-02-03,Cl 132 Bis Cr 87,psichel@yahoo.ca,+57 314 910 87 77,Activo
9587,299,tecla gertrudis,fortuny santana,Pasaporte,709062259,1970-05-17,Cl 24 Cr 160,ranasta@att.net,(+57) 300 032 26 50,Activo
7243,586,jose francisco,marti crespo,CC,254141779,1983-07-04,Cl 179R Sur Cr 79Z Este,lbaxter@verizon.net,+573290395747,Activo
5393,998,teresita,donaire prieto,Pasaporte,228264981,1988-06-14,Cl 12 Cr 154N Bis,rnewman@yahoo.com,(+57)3183125030,Activo
8444,129,sofia,campillo melendez,CC,85227679,1977-12-31,Cl 187E Cr 80,intlprog@optonline.net,(+57)3009432652,Activo
9522,685,paola anastasia,peral gracia,CE,423534637,1984-12-03,Cl 90 Cr 135S Bis,jgoerzen@sbcglobal.net,(+57) 605 199 74 95,Activo
4861,156,fabian,ojeda duran,CE,531282097,1972-04-29,Cl 149M Cr 10,shrapnull@mac.com,+573247862026,Activo
4765,999,pascuala,conde amat,CC,821989118,1984-12-23,Cl 34 Cr 34B,teverett@yahoo.com,(+57)3017711795,Bloqueado
5378,218,vicente,de manzano,CC,401963800,1970-04-13,Cl 51L Cr 67G Bis C,jdhedden@verizon.net,(+57) 320 973 11 31,Activo
2837,739,serafina,de suarez,CC,398115604,1977-03-13,Cl 5ª Cr 6ª,miami@hotmail.com,+573128524953,Activo
9228,371,benita susanita,segarra comas,CC,934484392,1984-04-03,Cl 23B Cr 59,reeds@sbcglobal.net,+573180782705,Activo
6730,627,casemiro,aliaga arce,CC,526566962,1983-05-29,Cl 43 Cr 73,jmmuller@hotmail.com,(+57) 304 018 85 72,Activo
8094,561,renato,machado pla,CC,288038258,1993-12-30,Cl 6ª Cr 37,mailarc@verizon.net,+57 306 908 72 78,Activo
5810,260,desiderio,mendoza escobar,CC,304105230,1980-12-19,Cl 182G Cr 185,sfoskett@sbcglobal.net,+573240087636,Activo
5148,475,gerardo,bernat barros,CC,543226116,1991-02-17,Cl 5C Cr 91M,eurohack@yahoo.ca,+57 306 287 67 86,Activo
2725,486,hugo,torrecilla canals,CC,592599033,1973-09-15,Cl 74 Cr 6ª,ahmad@yahoo.com,(+57) 303 401 50 33,Activo
7030,139,mamen,ortega ferrer,CC,787222966,1977-03-13,Cl 65 Cr 58,lstein@hotmail.com,+573201868376,Inactivo
9749,851,ciriaco,del ruano,CC,39846776,1994-01-16,Cl 21 Cr 120Y,bmidd@aol.com,(+57) 601 338 32 33,Activo
3177,136,reynaldo,gargallo salcedo,CC,358794161,1971-12-19,Cl 18 Cr 184L,stecoop@msn.com,+57 313 537 84 30,Activo
1703,893,blanca,quero alcantara,Pasaporte,426450499,1989-02-11,Cl 22 Cr 23,ateniese@icloud.com,+573032324636,Activo
6295,708,concepcion,catalan,CC,858107519,1979-11-03,Cl 123 Bis Cr 145,carcus@mac.com,+57 301 646 42 00,Activo
3456,826,carolina,bilbao iniguez,CC,304592420,1976-08-19,Cl 100P Av Kelly Mariela Cardozo Cruz,klaudon@gmail.com,+573037443238,Inactivo
2142,847,luisina,gonzalez ferran,CC,834981171,1984-12-18,Cl 9ª Cr 35H,lishoy_2142@gmail.com,(+57)3258121636,Activo
1950,289,filomena,larranaga andrade,CE,995040459,1992-09-01,Cl 22 Bis Cr 110R,rfisher@hotmail.com,(+57)6077418579,Activo
3285,542,marta,roldan galvan,CC,934853276,1973-03-01,Cl 56O Cr 129,mxiao@yahoo.com,+57 303 317 38 35,Activo
9226,200,alma,valderrama cortes,CC,492832837,1975-05-31,Cl 198D Cr 4Q,reziac@att.net,+573295614884,Activo
5581,181,alcides,viana benavente,CC,796096468,1978-09-15,Cl 49 Cr 26,mailarc@att.net,(+57)3246457982,Activo
4363,348,santiago,garmendia domenech,CC,471774069,1981-02-07,Cl 117 Bis Cr 1 Bis B,brainless@msn.com,(+57) 606 788 64 78,Activo
6787,790,nerea,torrent valverde,CC,998786632,1989-01-09,Cl 25 Cr 32,akoblin@comcast.net,+57 315 370 32 89,Activo
6660,693,angeles,del higueras,CC,420934442,1977-11-14,Cl 63 Cr 64K,geoffr@optonline.net,+57 306 914 72 66,Activo
4228,541,octavio,de andres,CC,761862893,1970-09-15,Cl 46 Cr 1ª,shawnce@gmail.com,+576021233560,Activo
8159,306,eligio,herrero canet,CC,689713553,1999-02-01,Cl 63 Cr 9ª,trygstad@mac.com,(+57) 328 532 50 22,Activo
3872,775,elias,carbonell pareja,CC,63665655,1996-07-21,Cl 16 Cr 84,plover@me.com,+573190247499,Inactivo
1568,200,elvira,olmedo girona,CC,301746767,1998-10-08,Cl 25 Cr 68,choset@optonline.net,+57 604 387 87 04,Activo
7863,996,sosimo,landa aragones,CC,236187178,1971-02-21,Cl 2V Cr 42,caidaperl@aol.com,+57 607 686 54 56,Inactivo
3040,428,clotilde,del osorio,CC,822427974,1976-04-25,Cl 171X Bis T Cr 153 Bis F,murdocj@gmail.com,(+57) 306 661 12 38,Activo
8291,798,alcides,tello fernandez,CC,315405634,1979-03-10,Cl 37 Cr 161,grossman@verizon.net,(+57)3250670903,Activo
3354,494,sigfrido,simo benavent,CC,880007198,1997-11-11,Cl 141 Cr 41,bartlett@mac.com,+57 608 665 95 72,Activo
2884,171,nerea,leon puga,CC,358205912,1982-10-23,Cl 5B Cr 129D Bis C,claesjac@aol.com,(+57) 303 385 90 83,Activo
9578,646,david,ballesteros francisco,CC,637260610,1993-07-22,Cl 43B Cr 39,jadavis@icloud.com,(+57) 306 336 12 94,Activo
3009,563,eva araceli,marcos cerdan,CC,251715,1986-08-11,Cl 16 Cr 67,vmalik@msn.com,+573216601677,Activo
1565,861,tecla,conesa,CC,199096749,1981-04-26,Cl 103 Bis Cr 4 Sur,slaff@me.com,(+57)3109709114,Activo
9318,351,mayte,isern garate,CE,7028839,1979-05-20,Cl 71 Cr 42,kjohnson@gmail.com,+573057106498,Activo
6725,462,ignacio,bauzà torrens,CC,943948633,1999-09-07,Cl 41 Cr 1ª,weazelman@icloud.com,(+57) 305 313 19 39,Activo
7597,206,amor,estrada querol,CE,526223769,1981-09-20,Cl 189 Bis Cr 136 Sur,ivoibs@icloud.com,(+57)3009416404,Activo
2354,978,gabino,aranda godoy,CC,88854307,1994-07-13,Cl 115V Cr 49,atmarks@aol.com,+573041605674,Activo
7621,935,geronimo,asenjo,CC,293569902,1987-05-06,Cl 120 Bis Cr 187A,hermanab@live.com,+57 324 339 20 34,Activo
8541,825,enrique,andreu cueto,CC,68104531,1990-04-05,Cl 59 Cr 75U Bis Z,matty@yahoo.ca,(+57) 603 437 79 83,Activo
5902,611,clara,canton farre,CC,383342929,1987-08-23,Cl 150M Sur Cr 16E Este,enintend@verizon.net,+57 606 291 36 03,Activo
3090,543,baudelio,asensio,CC,692809283,1978-03-24,Cl 75 Cr 83,dsugal@me.com,(+57) 307 568 23 48,Activo
1096,249,pepita,del grau,Pasaporte,719549319,1998-08-16,Cl 95 Cr 56,openldap@outlook.com,+57 606 243 61 97,Activo
3958,439,alba,batalla valls,Pasaporte,367236878,1997-04-24,Cl 4ª Cr 14,lishoy@comcast.net,(+57) 326 341 39 75,Activo
3476,817,bernardino,patino aguado,CC,626940779,1996-02-04,Cl 79X Cr 122K,temmink@optonline.net,+57 313 798 57 53,Activo
5109,259,esteban,vaquero dominguez,CC,642640928,1980-08-03,Cl 4U Cr 71,wildixon@optonline.net,+57 322 830 70 79,Activo
2977,336,anacleto,tomas torrecilla,CC,560932409,1999-04-19,Cl 80 Cr 78 Sur,peoplesr@outlook.com,(+57) 310 424 39 55,Activo
6401,629,severino,nicolau vizcaino,CC,251465207,1973-03-04,Cl 9C Cr 67G Este,psichel@aol.com,+57 320 479 72 10,Activo
6201,241,corona,feijoo pi,CC,206524709,1979-04-06,Cl 33 Cr 94,wilsonpm_6201@aol.com,(+57)3137774439,Inactivo
3774,605,rafaela,hurtado reguera,CE,608367414,1996-11-02,Cl 149 Cr 4B,mlewan@live.com,+57 608 982 17 38,Activo
1533,601,zaira,calderon arino,CC,707001621,1998-04-01,Cl 48S Cr 5ª,okroeger@yahoo.com,+576084822652,Inactivo
9224,131,anibal,acero,CC,797265211,1987-02-22,Cl 29S Cr 172,jgmyers@att.net,(+57) 603 467 53 83,Activo
1314,385,leocadio,palomo palomares,CC,105797115,1993-05-23,Cl 112 Cr 3Z,torgox@verizon.net,(+57)3075617270,Activo
6584,926,juan carlos,delgado duran,CC,852658602,1974-04-25,Cl 7O Cr 94,eurohack@verizon.net,(+57)3098892726,Activo
5074,352,elvira,bravo cano,CC,935524139,2000-02-24,Cl 14B Bis Cr 5E Este,grinder@mac.com,+57 607 569 38 89,Activo
3392,534,demetrio,de larranaga,CC,276393660,1995-10-01,Cl 62M Bis Cr 187Z,mallanmba@comcast.net,(+57) 312 364 18 66,Activo
9967,703,hernando,garay,CE,185240225,1995-10-05,Cl 51 Cr 98,martyloo@sbcglobal.net,(+57)3048397441,Activo
3027,286,isabela,roma jurado,Pasaporte,804013896,1992-01-16,Cl 30 Cr 84,smcnabb@yahoo.com,(+57) 305 485 57 14,Activo
8454,634,roberto,tomas bermudez,CC,697220230,1970-06-19,Cl 119 Cr 3ª,msherr@yahoo.ca,+57 306 435 35 17,Activo
9911,408,yolanda,oliva polo,CC,150962978,1990-02-17,Cl 48 Cr 67X,grothoff@icloud.com,+57 314 570 68 48,Activo
9704,130,rosendo,pinilla bustamante,CC,883763288,1974-09-29,Cl 180 Cr 187,budinger@icloud.com,(+57)6037767272,Activo
3238,165,vanesa celia,ibanez ferrer,CC,268373732,1991-06-26,Cl 16 Bis H Cr 128E Bis,arathi_3238@comcast.net,+57 605 234 32 91,Activo
6979,999,albina,de fiol,CC,113092358,1972-08-03,Cl 178K Cr 53S,dpitts@sbcglobal.net,(+57)6088256757,Activo
5309,858,georgina,arroyo araujo,CC,875237826,1998-05-12,Cl 109 Este Cr 63 Sur,osaru@me.com,+57 321 129 43 07,Activo
1918,487,celestina,rodrigo hidalgo,CE,887361495,1984-03-28,Cl 2ª Cr 53,jramio@gmail.com,(+57) 604 498 84 55,Activo
8128,731,felicidad,de bernal,CC,163596348,1998-06-09,Cl 74 Cr 9H,kudra@comcast.net,+576026223161,Activo
3489,996,valeria,almansa barcena,CE,680955672,1993-09-29,Cl 92 Cr 123,yruan@icloud.com,(+57) 325 208 91 63,Activo
3727,225,javier,cortina grau,CC,693921382,1976-05-17,Cl 3ª Cr 1U,petersen@msn.com,+576081628739,Activo
6058,829,manolo isidro,ros salgado,CC,830317302,1989-05-27,Cl 34 Cr 11,jbearp@sbcglobal.net,+573005717826,Activo
7185,903,concepcion,bustamante,CC,741356749,1988-07-28,Cl 47Z Bis B Cr 199Z,kjohnson@mac.com,+57 605 994 42 96,Activo
1612,565,viviana,tur asensio,CE,891492931,2000-01-04,Cl 71 Cr 6ª,jaesenj@comcast.net,(+57) 319 582 96 08,Activo
2407,254,emilia,valentin coello,CC,357120519,1977-10-20,Cl 52U Sur Cr 5B,offthelip@yahoo.ca,+57 304 052 51 83,Activo
6466,928,barbara,arcos cases,CC,684260295,1997-07-07,Cl 117 Bis Cr 164,jeffcovey_6466@me.com,(+57)6047382999,Activo
4743,557,martin,gimenez herrera,CC,599925189,1984-09-07,Cl 82 Cr 97 Bis N,pgolle@aol.com,+57 306 897 08 84,Activo
6720,463,gaston,real barriga,CC,821273968,1986-02-13,Cl 199 Cr 150 Bis,mdielmann@verizon.net,(+57)3228464568,Bloqueado
3697,933,estefania,penas,CC,709553550,1982-09-26,Cl 197 Cr 103,gerlo@optonline.net,(+57) 601 783 81 31,Inactivo
9305,482,loreto estrella,vinas juan,CC,330355528,1981-04-14,Cl 141 Cr 129K Sur,sarahs@verizon.net,(+57) 300 213 45 84,Activo
3769,278,emperatriz,quiros aguirre,CC,212151177,1981-02-19,Cl 46I Cr 8 Bis J,galbra@comcast.net,(+57) 603 433 70 07,Inactivo
6854,341,leocadio,escalona,CC,658007959,1994-01-06,Cl 108K Sur Cr 96,kaiser@comcast.net,+57 310 967 60 95,Activo
2372,436,carina,barroso lopez,CC,863246929,1974-01-07,Cl 148 Cr 68,kildjean@hotmail.com,(+57) 312 779 39 66,Activo
6618,618,damian,tomas solis,CC,705596877,1981-05-01,Cl 75 Cr 133F,cliffordj@yahoo.ca,(+57) 306 944 81 52,Activo
6516,609,isaac,vallejo coll,CC,269514693,1986-06-11,Cl 10C Bis Cr 67H,breegster@outlook.com,+57 605 178 23 31,Activo
8607,188,fernanda,lozano bastida,CE,430817952,1986-10-11,Cl 40 Cr 9ª,calin@comcast.net,(+57) 315 216 78 16,Activo
7210,519,angelica,diego cuellar,CE,666800731,1984-02-01,Cl 19 Cr 8ª,sfoskett_7210@att.net,+576029500125,Activo
5912,408,jose luis,lorenzo losada,CC,304168701,1988-01-30,Cl 2W Cr 61 Sur,singer@att.net,(+57) 316 291 32 37,Activo
4699,329,maria,saenz azorin,CC,158860969,1979-12-22,Cl 77 Cr 65,vsprintf@att.net,+57 300 905 35 61,Activo
5395,996,hernando,olmedo segui,CC,770267152,1973-01-04,Cl 24 Cr 19J,mhassel@msn.com,(+57)3208205594,Activo
8067,259,mamen,chacon crespo,CC,67820213,1987-08-18,Cl 4ª Cr 2ª,weidai@sbcglobal.net,(+57)3126146913,Bloqueado
8167,958,morena,ros estrada,CC,802276096,1988-09-14,Cl 22 Cr 51,quantaman@msn.com,(+57)3114170767,Activo
5219,957,berta,mena rivas,CC,961300192,1998-03-30,Cl 32 Cr 8ª,timtroyr@gmail.com,(+57) 329 022 55 73,Activo
3220,842,carmen,alemany bertran,CC,123075840,1995-01-13,Cl 80 Cr 6K Bis Q,papathan@att.net,(+57) 323 897 36 04,Activo
4183,453,emilia,oliveras granados,CC,827439696,1987-07-01,Cl 94O Cr 30,jyoliver@att.net,(+57)6087697305,Activo
7492,136,jaime,santiago vazquez,CC,140053818,1999-04-15,Cl 190 Sur Cr 179X Este,steve@sbcglobal.net,(+57)3138083674,Activo
1278,109,clemente,de coloma,CC,935474011,1996-08-18,Cl 60 Cr 20,falcao@live.com,+57 322 609 90 01,Activo
9991,855,hilda,del tapia,CC,537071616,1999-05-27,Cl 56 Cr 12Y,wildfire@mac.com,+573278366946,Activo
6926,362,espiridion,abril marti,CC,288176132,1984-01-22,Cl 58 Cr 37,pfitza@comcast.net,+57 608 539 51 76,Activo
2332,649,porfirio,cal bru,CC,143070622,1983-12-23,Cl 69 Cr 125 Bis D,staffelb@mac.com,(+57) 319 297 01 92,Activo
8965,815,maria angeles,de valbuena,CC,367354960,1979-04-22,Cl 2Y Cr 90,chaffar@live.com,(+57)3188118292,Inactivo
5848,611,dario,davila,CC,628398993,1990-06-08,Cl 39M Cr 74U,bmidd@gmail.com,+57 318 833 84 56,Activo
2462,769,victor,manuel sedano domingo,CC,90753233,1981-03-31,Cl 26 Sur Cr 1 Este,north@live.com,(+57) 328 238 63 44,Activo
2344,353,marcela,saura,CC,515543300,1994-12-17,Cl 156 Cr 29K,scottzed@gmail.com,+573271532339,Activo
2687,561,rosalva,carreras calatayud,Pasaporte,634110721,1984-02-24,Cl 108 Cr 21,jramio@icloud.com,(+57)3299136130,Activo
5728,529,agata,bermudez espejo,CE,178613123,1980-07-06,Cl 8L Este Cr 48,wagnerch@yahoo.com,+573252371491,Activo
1015,557,leire,bellido carmona,CC,402247340,1992-12-16,Cl 64L Bis N Cr 87,nighthawk@aol.com,+57 312 173 56 39,Activo
6249,237,consuela emilia,cuenca cerdan,Pasaporte,546577647,1973-04-18,Cl 75 Cr 9ª,pthomsen@yahoo.com,+57 302 409 43 04,Bloqueado
1011,391,juan luis,angel alemany,CC,772352784,1986-08-09,Cl 6ª Cr 8ª,nelson@yahoo.com,(+57)3172148685,Activo
3302,772,nazaret,garrido llado,CC,756488503,1972-05-15,Cl 94 Cr 6ª,augusto@gmail.com,(+57) 318 978 34 68,Activo
8275,535,elena,pons,CC,310234760,1978-05-29,Cl 13 Cr 4K,jrifkin@outlook.com,(+57)3221584503,Activo
6983,712,pilar,castells fernandez,CC,78431532,1978-09-28,Cl 128I Bis Cr 37W Este,pgolle@outlook.com,+57 304 059 36 55,Inactivo
7280,581,jose maria jacobo,ojeda montesinos,CC,621927069,1994-07-22,Cl 6ª Cr 6F,sekiya@live.com,(+57) 311 217 54 26,Activo
1781,861,manolo,de pavon,CC,727013528,1987-01-06,Cl 94 Cr 176,airship@verizon.net,(+57) 602 517 52 55,Activo
3375,133,candido,beltran pino,CC,885195964,1994-05-03,Cl 31 Cr 118,credmond@hotmail.com,+573218723238,Bloqueado
2253,342,apolonia,del real,CC,429173160,1979-07-20,Cl 51 Cr 91D,parrt@outlook.com,(+57) 314 286 60 62,Activo
7286,597,zoraida,rovira arce,CC,911110458,1987-03-25,Cl 5 Bis Y Cr 139,mwandel@att.net,+57 602 263 91 93,Activo
3423,772,elpidio,pont exposito,CC,832463428,1999-12-23,Cl 4R Cr 2K,lamprecht@live.com,(+57)3281538741,Activo
8868,485,joan,lobo haro,CC,934276610,1983-12-04,Cl 17Y Cr 116H,fudrucker@live.com,+57 309 992 32 24,Activo
1220,472,nayara,gimeno velasco,CE,405480293,1981-03-12,Cl 8ª Cr 35,ntegrity@aol.com,+573253469184,Activo
8029,585,africa,del conde,CC,730757338,1988-12-17,Cl 57 Cr 66T,shaffei@outlook.com,(+57)6029927340,Inactivo
