ID_PRODUCTO_PASIVO,ID_PRODUCTO_BANCO,ID_CLIENTE,NO_CUENTA,SALDO_ACTUAL,CUOTA_MANEJO,FECHA_APERTURA
20427,2,7137,4093-5500-1426-9188-8144,9924960466.87,15600.0,12-05-21
59665,1,5074,4093-5500-8783-2139-9483,6347390715.666,7200.0,15-01-26
90110,2,8458,4093-5500-3237-9021-1943,3665195840.58354,15600.0,28-02-12
83034,3,7218,4093-5500-4580-5589-3357,6919964084.16,22000.0,15-01-17
27526,4,9710,4093-5500-6487-3308-4499,6954281914.8,3400.0,22-09-11
39963,1,9920,4093-5500-8221-1244-0183,4226976995.29,7200.0,26-03-19
80083,1,2173,4093-5500-0247-2216-9579,2877256482.733,7200.0,17-05-09
70463,1,6977,4093-5500-6627-9944-6434,2631524775.489,7200.0,31-07-23
17549,1,1027,4093-5500-8049-6686-4288,8991466956.463,7200.0,15-06-17
50819,3,6282,4093-5500-1626-1755-6043,6087256770.99,22000.0,19-05-02
78289,4,7210,4093-5500-7753-1340-4495,8782352122.98813,3400.0,16-05-11
24310,3,1442,4093-5500-1201-8265-3244,8073734118.23,22000.0,08-10-19
27783,2,3487,4093-5500-7346-0646-0667,9584266879.8141,15600.0,02-08-07
30649,2,6820,4093-5500-1655-9210-8831,5085250121.7,15600.0,07-09-03
18103,3,6787,4093-5500-1728-5905-7777,4787728488.3,22000.0,20-01-23
14173,4,5017,4093-5500-6264-2023-6003,1987697064.5188,3400.0,15-07-21
76037,3,9457,4093-5500-6257-7817-9845,4047687628.2,22000.0,13-06-08
86885,1,6006,4093-5500-2087-2899-7631,1897749471.8,7200.0,01-04-22
24645,2,2981,4093-5500-6435-6342-0850,8017640726.9206,15600.0,30-08-15
73896,1,9687,4093-5500-7923-5435-7201,1991539479.69675,7200.0,25-03-08
83864,4,8774,4093-5500-2534-8999-5290,6148373688.645,3400.0,16-03-14
10503,1,7492,4093-5500-4905-9576-5014,1614703891.9,7200.0,29-06-16
85963,4,7527,4093-5500-4931-3607-4747,7598939048.9422,3400.0,31-05-14
23067,4,7325,4093-5500-3455-0146-3671,486971413.955,3400.0,05-03-13
79209,2,1756,4093-5500-3442-7549-5911,3507095247.891,15600.0,25-07-20
31606,1,1804,4093-5500-4947-8888-2744,7607557633.335,7200.0,24-06-19
61054,2,1073,4093-5500-5594-1749-2308,9387042119.7938,15600.0,12-10-11
92863,3,7458,4093-5500-9020-5048-2265,7277658098.6,22000.0,02-06-22
18085,3,1324,4093-5500-2421-6775-4081,8137995803.797,22000.0,27-04-19
70843,4,3916,4093-5500-7477-5312-4905,3652227091.2,3400.0,31-10-24
97952,1,4985,4093-5500-5819-5897-3755,6002711092.67,7200.0,07-01-06
25139,4,5309,4093-5500-0511-5192-7671,355575395.419,3400.0,11-05-01
57365,3,7481,4093-5500-2366-8704-2825,6198419988.7,22000.0,27-02-03
92790,1,5745,4093-5500-6095-6856-9647,6407956071.2439,7200.0,10-06-25
69843,2,4371,4093-5500-7361-7695-5218,8518279729.14,15600.0,15-09-03
39876,1,8400,4093-5500-0181-9123-6653,823991914.9736,7200.0,05-10-16
53041,3,8789,4093-5500-9184-2858-8651,8529948836.4269,22000.0,12-04-13
75637,4,8859,4093-5500-5091-3489-3534,1264822669.719,3400.0,10-05-15
43877,4,7790,4093-5500-6546-6380-5940,8807834039.54,3400.0,09-12-17
14809,1,2661,4093-5500-5641-7941-9765,2695013091.8,7200.0,01-04-10
22142,3,3354,4093-5500-4793-5297-5484,2931945827.15289,22000.0,07-10-19
17998,2,2976,4093-5500-7382-9396-7306,2371422543.6,15600.0,27-03-08
99416,1,6619,4093-5500-7991-8351-6346,6112862712.492,7200.0,11-05-16
82178,3,9843,4093-5500-6893-9602-5242,974444755.46786,22000.0,12-06-25
16053,3,3424,4093-5500-8667-4267-7066,6910294472.2,22000.0,08-12-09
94947,2,5400,4093-5500-5097-7772-3053,9076162890.641,15600.0,24-03-10
42758,2,9707,4093-5500-1824-2616-7182,8054869627.194,15600.0,22-04-13
39548,4,2753,4093-5500-7481-8335-6299,1300380289.4181,3400.0,25-01-08
17105,1,2463,4093-5500-1811-5533-3211,8566191468.33,7200.0,07-07-01
48811,2,6468,4093-5500-0767-9625-0501,8252011306.3,15600.0,09-05-08
99966,1,4853,4093-5500-1336-9637-2986,8560529187.57,7200.0,22-10-02
87561,1,1941,4093-5500-2605-8256-4894,5355317443.219,7200.0,05-07-25
21256,3,6730,4093-5500-4115-9505-2047,3859051351.9147,22000.0,25-01-19
79396,4,3424,4093-5500-2097-2939-4841,4706379883.7,3400.0,05-06-01
81469,3,4715,4093-5500-3374-5048-1517,4790538643.0,22000.0,21-02-08
41672,3,4236,4093-5500-3248-8115-8991,2386469110.2309,22000.0,08-06-19
83877,3,7718,4093-5500-4160-8519-6871,4371107218.9,22000.0,10-11-18
15656,1,3967,4093-5500-3547-1557-9145,2968372740.1663,7200.0,26-07-11
45109,4,6273,4093-5500-6805-7301-0760,5632677659.9376,3400.0,19-12-12
84423,4,2753,4093-5500-0307-6585-6486,1249366710.98437,3400.0,04-02-10
83241,2,4410,4093-5500-8070-7977-4880,8763324386.824,15600.0,01-10-21
53268,4,9236,4093-5500-7536-5768-6203,1977037983.103,3400.0,20-01-22
46435,4,5581,4093-5500-0028-7872-3089,7570609651.5,3400.0,03-11-14
98994,2,9704,4093-5500-3911-0813-8406,939877534.8938,15600.0,04-04-10
85362,2,8965,4093-5500-5574-4430-0817,9585915861.41671,15600.0,16-10-10
82942,2,8365,4093-5500-6697-7551-2050,1939090222.1,15600.0,19-03-13
17634,3,2388,4093-5500-8029-6449-7339,7902545332.546,22000.0,09-10-18
69873,3,7120,4093-5500-2640-1199-4094,6205287655.1,22000.0,27-09-16
65216,1,4431,4093-5500-6037-9132-3049,329344827.63,7200.0,19-09-25
62843,2,3945,4093-5500-0846-8408-1664,3774509246.72,15600.0,25-08-01
35023,1,9613,4093-5500-2380-5981-6625,2161400878.11,7200.0,21-06-15
61543,2,1987,4093-5500-9425-3016-5926,5050237903.603,15600.0,27-07-12
25053,4,1399,4093-5500-3511-3215-7000,323792366.50858,3400.0,30-05-14
24136,1,1844,4093-5500-5043-4335-2776,6505539559.1046,7200.0,05-10-25
84370,1,1156,4093-5500-7338-6094-2504,3138559037.19,7200.0,22-03-14
59236,2,8885,4093-5500-8032-9634-0812,4666828474.3981,15600.0,24-01-08
84878,1,4026,4093-5500-5189-3485-5038,9859184269.2615,7200.0,26-05-16
15200,4,7256,4093-5500-3007-5656-3380,7249011199.82811,3400.0,01-12-18
51475,3,9843,4093-5500-3109-0533-4166,5597370257.0,22000.0,28-05-16
87942,1,7577,4093-5500-8985-0379-5803,4653095353.1,7200.0,23-11-19
28858,4,6466,4093-5500-7952-5226-7286,8097923733.0,3400.0,06-08-18
65853,4,6381,4093-5500-7175-7788-7205,677878255.611,3400.0,31-05-20
13933,2,2840,4093-5500-8275-8629-5683,2448934549.106,15600.0,05-09-14
14512,3,2567,4093-5500-8137-2591-2057,7882370983.25,22000.0,15-11-16
95540,3,6215,4093-5500-1155-5214-2233,6420178989.8471,22000.0,27-04-21
66373,1,6710,4093-5500-0350-7007-0738,4748366713.13732,7200.0,24-03-17
74276,3,1565,4093-5500-4281-0532-5325,9934177529.538,22000.0,04-02-23
99369,3,9028,4093-5500-7007-7532-9075,1665073490.23891,22000.0,01-11-16
91122,2,2993,4093-5500-4184-6472-3727,7486368755.59,15600.0,23-05-01
43959,2,8128,4093-5500-4605-0828-4280,5406530141.8896,15600.0,22-02-05
26830,2,7481,4093-5500-1330-1661-3943,4758014993.3,15600.0,16-04-24
67304,3,2639,4093-5500-4062-5438-4991,3084291953.767,22000.0,26-07-15
36961,2,1234,4093-5500-6069-5031-1192,9470651885.7,15600.0,05-05-25
99043,1,4845,4093-5500-0033-9912-3809,9242765762.51,7200.0,14-02-21
85916,2,8128,4093-5500-5042-4437-3316,387697290.12,15600.0,11-07-14
27228,1,7556,4093-5500-0134-3600-6953,5571587715.98,7200.0,04-08-22
28476,3,2615,4093-5500-5704-1150-8905,7828650761.89,22000.0,20-02-23
92555,1,6086,4093-5500-5351-4483-2148,1822936320.534,7200.0,06-06-14
77238,4,9905,4093-5500-4269-8345-2777,5144016455.7,3400.0,25-11-15
58289,2,7571,4093-5500-1361-0986-6003,5961334405.192,15600.0,01-09-06
29109,4,9522,4093-5500-2076-6477-6887,3174165779.94,3400.0,27-04-13
94157,1,1594,4093-5500-9473-5254-1775,6063495179.2341,7200.0,06-05-16
69170,4,9099,4093-5500-0108-5458-3044,7504651466.7995,3400.0,07-06-19
52025,4,1875,4093-5500-7486-6071-3466,1578292175.9,3400.0,09-10-24
29053,2,2976,4093-5500-5747-4134-6130,965188213.774,15600.0,01-07-10
69417,4,5865,4093-5500-1596-4193-1130,611390227.52,3400.0,17-12-23
40725,3,1012,4093-5500-3581-2079-9847,456338153.34,22000.0,04-07-24
31746,2,5132,4093-5500-0470-9643-5084,859600796.0,15600.0,25-09-18
13339,4,9899,4093-5500-5365-9658-3492,2819666200.35,3400.0,17-12-13
41283,4,2334,4093-5500-6634-8352-2502,6374285223.78,3400.0,01-12-17
49151,1,4929,4093-5500-5391-1197-9615,6421759388.87,7200.0,15-09-16
11719,4,8128,4093-5500-7719-7781-4306,8900022582.0,3400.0,28-08-23
94503,2,3265,4093-5500-4004-6010-3384,5208836075.9231,15600.0,02-03-12
13004,1,5310,4093-5500-3884-4711-9443,2975251005.482,7200.0,16-10-12
94930,3,1682,4093-5500-0274-0888-5784,6270189968.66,22000.0,13-02-06
19393,2,2208,4093-5500-8052-7880-5515,9980382476.19,15600.0,04-07-16
27558,2,7093,4093-5500-8596-2710-6652,8615573325.6791,15600.0,30-01-02
80685,4,6108,4093-5500-5356-2203-5069,9873142226.249,3400.0,07-02-12
73399,4,8171,4093-5500-4702-5973-0574,1848671253.7,3400.0,24-05-04
17560,2,5028,4093-5500-2967-8254-5960,322407604.4951,15600.0,01-04-16
35921,2,3801,4093-5500-4648-1406-1724,8866930790.4678,15600.0,15-01-18
18268,2,8154,4093-5500-7428-6882-7849,3434871301.2,15600.0,08-01-18
34139,2,3040,4093-5500-5655-8364-7122,2032373567.574,15600.0,12-11-25
74501,4,9503,4093-5500-6136-9597-4661,3098271818.79155,3400.0,25-10-05
48407,3,8645,4093-5500-7675-2271-2970,5730891781.64891,22000.0,01-06-24
84227,3,7847,4093-5500-2575-0804-2520,3720253758.76289,22000.0,14-01-15
30806,3,9245,4093-5500-2846-3546-3661,5505701393.9,22000.0,07-12-21
16645,3,1675,4093-5500-7000-6465-5893,9724727371.0,22000.0,13-05-08
75058,2,1171,4093-5500-9794-9086-9265,9961016533.8,15600.0,27-11-01
86909,4,7047,4093-5500-9156-1283-5874,2693125652.236,3400.0,28-03-03
63163,4,7084,4093-5500-1636-4950-1937,9346380870.41,3400.0,21-05-20
32061,2,2230,4093-5500-2111-0227-9599,7118187957.94868,15600.0,26-03-22
59648,3,8100,4093-5500-3428-7520-4262,9251548285.867,22000.0,13-01-13
62651,1,9435,4093-5500-7335-9157-9367,6420585810.6,7200.0,22-08-17
77269,1,8600,4093-5500-1943-3672-2039,9126350131.79,7200.0,22-08-24
10680,1,3206,4093-5500-7604-0747-9692,7723061840.8571,7200.0,31-08-12
93704,1,2771,4093-5500-8706-9777-2847,2166358804.1,7200.0,29-01-20
45618,4,6192,4093-5500-1096-6898-7762,9177310734.922,3400.0,10-06-24
62948,3,2054,4093-5500-2785-9631-3607,8467027786.9314,22000.0,09-12-01
37714,3,2552,4093-5500-4929-7088-1165,9638618407.39717,22000.0,24-04-21
60462,1,6207,4093-5500-5717-2291-9383,3458692019.13,7200.0,22-06-04
23635,2,9725,4093-5500-5495-5159-6627,7126334064.68,15600.0,06-04-15
70172,2,3375,4093-5500-6395-5966-5874,6983636042.8097,15600.0,01-02-13
90538,2,6016,4093-5500-1412-2395-8843,9162289769.1408,15600.0,02-09-19
96879,4,8879,4093-5500-7006-8695-8438,9273566721.16,3400.0,10-09-23
94425,2,3602,4093-5500-7012-5066-9382,7246287065.36,15600.0,25-07-14
41006,1,6192,4093-5500-7311-5708-9641,3476526393.3388,7200.0,24-06-02
12519,4,9468,4093-5500-1618-1190-4566,6196366132.545,3400.0,19-04-10
21372,2,1043,4093-5500-3245-8798-5955,8875062715.0,15600.0,02-09-17
54447,4,6311,4093-5500-9288-9719-3754,3195534826.5273,3400.0,15-06-22
12978,3,4715,4093-5500-1571-4970-2011,7454321470.15081,22000.0,14-03-23
86485,3,9377,4093-5500-4459-1978-1509,2043578091.654,22000.0,17-04-23
88869,1,6752,4093-5500-9535-0845-2051,6394103272.52494,7200.0,22-03-22
47421,1,6685,4093-5500-0087-5628-7043,9484291960.4432,7200.0,23-02-17
26859,2,8423,4093-5500-9152-7496-8771,9581471898.4,15600.0,06-06-13
52345,4,5068,4093-5500-9157-4433-5274,8750116506.702,3400.0,21-08-24
44204,3,2665,4093-5500-8499-5159-9455,3077811417.3,22000.0,14-01-08
82126,4,3337,4093-5500-3138-9450-2052,8996194973.2,3400.0,10-11-01
68950,2,2932,4093-5500-9786-0949-4325,8361926898.8069,15600.0,27-06-09
39613,2,9518,4093-5500-3565-5729-4998,1854422043.26876,15600.0,09-03-10
30258,3,2746,4093-5500-0734-5870-4551,6421883247.31452,22000.0,19-01-03
44760,1,2659,4093-5500-0358-0488-2080,4876926123.346,7200.0,12-02-03
55348,3,7357,4093-5500-1838-5950-1785,1012587093.97,22000.0,23-03-08
15334,4,2679,4093-5500-1274-8411-4028,1205827710.4739,3400.0,18-10-04
90667,2,7288,4093-5500-8141-7304-8075,4338880528.2,15600.0,11-10-24
61048,2,3392,4093-5500-5558-3621-8050,8139306215.3094,15600.0,05-11-08
98248,4,1560,4093-5500-9402-0197-8283,223045191.7477,3400.0,15-01-05
25657,3,2932,4093-5500-1646-9613-5536,6037217273.8498,22000.0,31-07-03
19924,2,9851,4093-5500-9127-5664-4332,7622219245.7481,15600.0,17-10-18
38715,2,9245,4093-5500-4944-9977-3391,293446285.63,15600.0,12-01-06
83213,1,3244,4093-5500-9785-9827-3433,1871981043.609,7200.0,16-11-01
70154,1,7427,4093-5500-7345-4549-0124,2601274409.8,7200.0,11-03-06
77168,1,9279,4093-5500-4965-2222-1675,849181874.558,7200.0,18-02-12
56694,4,5902,4093-5500-4108-0485-6893,4473022595.99,3400.0,18-06-21
29809,2,3220,4093-5500-5339-4382-1742,9146744108.11,15600.0,13-07-18
78775,1,6720,4093-5500-4965-5391-3788,8434352378.8282,7200.0,22-03-16
84732,4,7521,4093-5500-6602-7625-9718,3349013560.6,3400.0,08-12-22
74177,1,7356,4093-5500-3590-0423-6750,8229302946.44025,7200.0,19-11-18
78548,4,9518,4093-5500-5304-7821-4815,9784508539.4434,3400.0,25-03-12
10982,2,3392,4093-5500-8186-4996-4888,7663367832.35,15600.0,01-06-04
40527,3,5535,4093-5500-3308-9053-9995,3970480703.3,22000.0,31-01-13
16857,2,7481,4093-5500-1765-1095-7387,2826520623.965,15600.0,24-10-10
76660,2,4261,4093-5500-6036-6942-7523,2299983435.74677,15600.0,21-08-12
12399,4,9091,4093-5500-8501-5383-8781,1636904778.9,3400.0,07-03-10
42887,1,3193,4093-5500-4645-9758-7988,7335678132.5,7200.0,08-01-22
93154,2,6089,4093-5500-2320-1587-5695,2584878039.4795,15600.0,12-07-08
64937,2,9124,4093-5500-8048-3500-1590,7028793881.3,15600.0,26-03-18
26311,3,7408,4093-5500-5116-1049-5522,7697225958.4,22000.0,07-03-18
79412,2,9074,4093-5500-6867-3392-9540,9532039284.72,15600.0,21-02-15
61781,4,8938,4093-5500-2412-8440-8239,5063409840.24,3400.0,14-03-06
45705,1,1918,4093-5500-3937-6441-5885,6203991800.524,7200.0,22-09-10
54117,4,2162,4093-5500-0204-5301-9784,5168412503.7932,3400.0,25-04-08
91779,2,1297,4093-5500-1112-1183-3795,8900268239.8765,15600.0,20-10-12
96615,2,9548,4093-5500-5333-2199-5785,3059104733.471,15600.0,03-08-23
51013,4,1297,4093-5500-9995-8916-6746,3738103395.54,3400.0,16-11-02
91468,4,1708,4093-5500-0718-3663-2450,6559914579.2766,3400.0,20-07-11
27822,2,5053,4093-5500-2252-1915-1078,1842583142.4,15600.0,20-02-23
95253,3,8208,4093-5500-1622-8499-6543,5147710677.7,22000.0,14-11-12
46269,3,2895,4093-5500-5257-3009-8762,2261021849.337,22000.0,30-09-08
84016,2,5581,4093-5500-2102-1402-9769,1314120709.7,15600.0,19-12-19
21412,2,7862,4093-5500-1785-2744-9285,96341915.83244,15600.0,05-02-03
93532,3,5570,4093-5500-3921-3527-4449,4159378263.1,22000.0,07-12-09
97555,3,1798,4093-5500-7579-2575-1343,4501147945.3,22000.0,14-07-23
38652,4,1748,4093-5500-7647-3557-8214,3206868999.42,3400.0,12-03-13
65862,2,5068,4093-5500-5734-8254-1899,4766834156.6849,15600.0,02-07-19
96783,2,5695,4093-5500-8753-6638-4009,6108182446.466,15600.0,12-05-11
56749,4,7067,4093-5500-1736-7690-8076,5980795975.19,3400.0,08-02-17
37441,3,5447,4093-5500-3776-2117-2354,5273553988.6,22000.0,11-12-07
70753,3,7397,4093-5500-3429-6228-8813,7675072409.52,22000.0,20-07-22
84980,3,9124,4093-5500-5392-5740-3638,4178357347.82,22000.0,23-07-06
66202,1,8585,4093-5500-6818-6984-0157,6573031846.18172,7200.0,12-07-05
76150,1,6823,4093-5500-6532-6257-2977,8791953099.271,7200.0,12-06-17
96185,4,3140,4093-5500-2406-1165-0006,6531414980.339,3400.0,29-04-07
54834,1,3193,4093-5500-9767-1453-5640,9137770846.5375,7200.0,03-10-09
47284,1,1344,4093-5500-2397-4260-5227,6414790714.67,7200.0,03-08-10
13248,4,5573,4093-5500-4849-1233-2735,1796934988.25971,3400.0,06-02-15
91282,3,6702,4093-5500-0397-2469-3065,894393146.309,22000.0,26-01-12
14273,2,8272,4093-5500-1606-0145-1273,7692314271.413,15600.0,25-08-22
33110,3,7169,4093-5500-8338-2280-0966,9266522196.806,22000.0,24-01-25
26524,4,7492,4093-5500-8820-4896-6746,3630089830.2,3400.0,09-12-25
46917,2,3893,4093-5500-2882-7127-6585,4809225613.9779,15600.0,26-05-23
20464,4,5902,4093-5500-6817-4809-3840,2896434469.57,3400.0,31-05-10
35982,2,5643,4093-5500-8949-1007-3488,1904151217.44846,15600.0,15-09-09
90350,2,5871,4093-5500-0723-4863-0752,8345849417.3213,15600.0,08-07-11
38919,1,5285,4093-5500-5023-2147-8295,7197679234.3551,7200.0,31-08-02
49664,3,7348,4093-5500-3655-7281-4260,7970337930.14,22000.0,26-09-25
46605,2,3366,4093-5500-8082-8271-6171,4334705730.18324,15600.0,15-07-07
47952,2,7551,4093-5500-9644-9942-5066,507610260.353,15600.0,10-03-06
40864,4,6816,4093-5500-0110-7519-6910,6815724766.99178,3400.0,21-01-19
83009,1,9613,4093-5500-3455-7173-1457,6564281810.9,7200.0,31-10-12
48101,3,2946,4093-5500-7560-0440-7972,4854511244.8,22000.0,11-02-13
71425,3,8115,4093-5500-9705-9461-2488,1841650838.8474,22000.0,11-04-04
28603,1,7458,4093-5500-8057-2263-1016,8109074482.77274,7200.0,28-02-14
75981,4,4446,4093-5500-1196-3017-4092,7707444227.1337,3400.0,14-05-06
84942,2,6797,4093-5500-6983-7696-4304,1507277563.34104,15600.0,21-10-19
27672,1,4786,4093-5500-1940-1340-9027,3155679877.28431,7200.0,09-04-26
99669,4,2803,4093-5500-3197-4525-5197,9004323012.391,3400.0,31-07-08
60975,4,5871,4093-5500-5989-8517-4427,6774434982.1,3400.0,26-04-21
39299,4,5310,4093-5500-9954-5332-6774,4728693874.6,3400.0,07-07-15
26883,3,8497,4093-5500-7255-1806-9852,8849403066.87356,22000.0,15-09-20
37969,2,6247,4093-5500-3925-4219-3921,9851488821.92,15600.0,01-07-10
66581,1,9899,4093-5500-1986-4141-4173,1373546030.749,7200.0,26-11-03
70512,1,3219,4093-5500-9386-4246-7778,834746256.739,7200.0,08-07-08
56587,1,2715,4093-5500-5292-5428-0638,4326801120.57,7200.0,16-05-18
77654,3,2660,4093-5500-4706-7567-1091,2036126030.289,22000.0,05-01-18
93334,2,4325,4093-5500-2884-5704-4630,4137868606.61968,15600.0,11-09-08
65754,2,7864,4093-5500-1443-2898-5091,5219434203.8327,15600.0,18-08-20
49180,2,1096,4093-5500-2189-8001-7465,3710342451.84496,15600.0,22-07-07
11524,4,1442,4093-5500-6053-4652-2085,6071561842.95,3400.0,12-08-16
73002,1,6181,4093-5500-1990-8256-5891,2086795632.13,7200.0,16-05-22
93872,4,3649,4093-5500-1857-1516-8508,4504757852.9507,3400.0,25-03-15
88389,4,3945,4093-5500-9086-6266-7600,5835209752.7,3400.0,16-12-03
78617,3,8505,4093-5500-8283-7974-9477,6561769438.3,22000.0,30-01-05
27514,4,8698,4093-5500-0621-8621-3294,7776044131.5,3400.0,25-09-12
12274,3,3086,4093-5500-8000-6193-6059,4248284647.5,22000.0,25-05-04
72023,3,7120,4093-5500-9052-2449-2456,792247430.79,22000.0,30-01-12
25666,1,6869,4093-5500-2937-8646-0537,2216189729.377,7200.0,19-10-21
23122,1,2840,4093-5500-6568-9949-9221,8212823004.9661,7200.0,27-09-17
15594,3,9101,4093-5500-5392-5984-2875,4658518625.4624,22000.0,18-04-04
14057,3,3487,4093-5500-1937-1869-7045,6110689134.84,22000.0,03-12-21
55095,4,3858,4093-5500-5065-8068-6081,830499776.91687,3400.0,21-11-21
54347,4,5219,4093-5500-8381-7153-4314,8428126225.27,3400.0,03-06-14
90650,4,5148,4093-5500-9170-2959-8360,9799709970.5,3400.0,29-04-18
66058,1,6264,4093-5500-2383-2300-8708,9366798689.63,7200.0,07-12-04
16720,2,1746,4093-5500-9683-5299-3887,2790274941.58,15600.0,27-06-01
81087,1,6963,4093-5500-9698-7712-7259,1389265107.9465,7200.0,29-10-14
15531,2,7983,4093-5500-2803-4508-7808,4493236342.36155,15600.0,27-08-23
98651,2,7571,4093-5500-3718-9419-9232,5331191857.49992,15600.0,30-06-13
58777,1,6710,4093-5500-6952-0219-0900,525044442.878,7200.0,04-04-15
98301,3,3109,4093-5500-4918-9903-0681,4818644771.7974,22000.0,19-02-03
23630,1,5932,4093-5500-2803-0475-6320,4947965154.0,7200.0,21-06-12
19387,3,2841,4093-5500-2131-1758-1692,8980729996.729,22000.0,25-02-08
26730,3,6854,4093-5500-9908-9792-1615,848568200.3565,22000.0,25-08-13
72864,4,1781,4093-5500-5377-3636-8296,4901820463.69016,3400.0,22-08-23
71071,1,1675,4093-5500-6451-8129-2982,7184354231.3,7200.0,13-10-22
55214,2,1703,4093-5500-4020-2281-5539,7916177006.428,15600.0,28-12-05
31984,1,2424,4093-5500-2720-9557-9051,9589716651.1,7200.0,24-07-23
35042,4,5686,4093-5500-0285-9025-9330,3425865014.0,3400.0,06-01-15
79497,1,3109,4093-5500-9704-9488-7213,5062131081.90934,7200.0,11-07-20
83094,3,3170,4093-5500-6111-1760-0088,8998392532.15,22000.0,16-04-05
70417,1,3487,4093-5500-5840-1338-5489,669644700.8297,7200.0,30-11-23
50493,1,1451,4093-5500-9646-9001-1161,237281032.781,7200.0,15-04-01
44983,4,6154,4093-5500-4340-7211-1478,6411220738.4,3400.0,03-01-17
54712,4,5535,4093-5500-8691-7379-2377,4053224102.2,3400.0,15-06-18
10677,3,6977,4093-5500-0496-1069-7582,1840105475.9,22000.0,10-07-04
34162,4,1981,4093-5500-1863-2007-8695,5079825938.83,3400.0,04-01-04
21649,4,6462,4093-5500-5620-3583-3255,4063078750.9163,3400.0,01-08-08
74244,2,8350,4093-5500-3642-8604-7008,101125220.1816,15600.0,12-02-05
76201,2,8789,4093-5500-5697-3313-6507,6500406885.1,15600.0,29-09-15
61269,3,1296,4093-5500-0502-7796-1348,82184062.867,22000.0,28-07-12
97735,1,4552,4093-5500-5190-8922-3550,2971000293.65,7200.0,25-12-19
66570,2,3468,4093-5500-2663-9562-8604,2260582662.66,15600.0,05-07-22
28668,4,1529,4093-5500-3076-5389-0395,7154926778.7148,3400.0,29-09-21
56016,1,7286,4093-5500-8947-9979-5828,2591858377.4349,7200.0,31-10-14
21783,3,9265,4093-5500-1126-4072-8826,2957988115.1363,22000.0,24-05-18
71848,4,9202,4093-5500-5110-9090-4414,4514076949.23523,3400.0,06-11-24
56683,1,9091,4093-5500-9179-8155-0230,1778253354.82,7200.0,02-11-06
47329,3,1319,4093-5500-5672-1734-7057,8035283186.187,22000.0,10-10-11
82179,4,3392,4093-5500-5974-9310-3628,163740895.7,3400.0,09-03-15
51014,1,6584,4093-5500-0044-5371-2355,5794702318.4,7200.0,10-04-19
61882,4,3255,4093-5500-9311-1778-7544,9921715510.1,3400.0,13-04-25
63959,2,9704,4093-5500-3118-7986-5903,4615520851.42,15600.0,16-09-09
22107,3,8865,4093-5500-9883-9677-5750,9297347009.5,22000.0,06-02-13
90348,3,2841,4093-5500-7229-4980-5753,6694106977.48184,22000.0,12-03-11
51463,4,2567,4093-5500-8840-1023-1806,5857588842.4757,3400.0,16-05-20
99425,1,2880,4093-5500-3990-2863-5470,5653226486.2111,7200.0,12-12-03
81559,4,2687,4093-5500-7087-5593-6056,8618990034.7,3400.0,19-03-06
37033,4,4807,4093-5500-9730-7621-5037,344073752.6417,3400.0,26-02-08
51564,4,2208,4093-5500-4065-9633-3603,3641546322.4,3400.0,09-02-02
69187,4,7983,4093-5500-7696-5202-6054,1456130921.8,3400.0,07-09-20
88606,4,4814,4093-5500-8459-6601-0310,9781562065.623,3400.0,26-09-23
44943,3,7005,4093-5500-1446-6828-6037,3547990555.84,22000.0,21-03-10
23229,2,5814,4093-5500-1150-7589-3036,7378861786.873,15600.0,23-10-17
49948,4,4420,4093-5500-1210-7540-0682,7810553692.29,3400.0,19-04-17
79580,2,9868,4093-5500-9748-2188-8900,7581085289.45297,15600.0,30-09-15
98912,3,4832,4093-5500-2171-3297-6137,242114708.60099,22000.0,04-04-22
66247,1,7821,4093-5500-5994-1941-0304,4708489964.6502,7200.0,04-06-24
82864,2,8324,4093-5500-0165-0774-6380,669458864.5,15600.0,11-06-14
15043,2,5002,4093-5500-5147-8937-2792,1812225120.102,15600.0,22-10-23
18897,2,3816,4093-5500-0145-7606-3894,2198357477.86,15600.0,02-10-25
80359,2,5053,4093-5500-8847-6686-8215,8800614964.7,15600.0,09-02-23
11949,4,2424,4093-5500-2481-6654-0970,5816172217.6,3400.0,23-01-05
67234,2,9124,4093-5500-0183-8649-7051,354810653.175,15600.0,10-12-08
20949,4,8171,4093-5500-8025-0036-0852,307419143.3995,3400.0,28-09-22
38712,4,8585,4093-5500-0784-1278-9677,825556824.97,3400.0,28-10-04
99448,1,1206,4093-5500-0111-0944-0099,8897224840.9,7200.0,10-08-06
86593,1,7702,4093-5500-1168-2029-7925,7573649800.3,7200.0,30-12-18
97670,3,6710,4093-5500-9004-2368-1249,5489009832.9987,22000.0,28-04-12
74716,4,7280,4093-5500-2094-0333-4881,5851622503.447,3400.0,15-09-14
53848,4,6758,4093-5500-4168-2147-4923,2862887991.96,3400.0,20-03-10
11143,2,2424,4093-5500-8709-6219-9824,6890677427.9119,15600.0,23-07-22
63244,3,4151,4093-5500-3868-5155-5019,6749617807.3899,22000.0,19-03-15
46010,4,7702,4093-5500-5557-4501-9855,6315198947.46,3400.0,23-03-10
40298,1,8645,4093-5500-2958-6244-1289,2040589778.752,7200.0,21-09-23
62983,3,7863,4093-5500-3677-8200-3606,6161074928.432,22000.0,18-11-09
99584,4,6401,4093-5500-2798-3392-1487,2376864929.3612,3400.0,03-02-22
11070,3,6275,4093-5500-3319-8860-9403,1071178851.85556,22000.0,22-02-21
